time[s],VehicleWeight[ton],VehicleSpeed[km/h],EngineSpeed[rpm],grad[%],GPS_Altitude[m]
3195,24,78.76599884,1224.75,0.091150546,100
3196,24,78.77400208,1218.75,0.000321389,100
3197,24,79.20700073,1213.5,-0.090937471,100
3198,24,79.33300018,1209,-0.182415758,100
3199,24,78.45899963,1209,-0.273527087,100
3200,24,78.95600128,1209.75,-0.63758511,100
3201,24,79.09300232,1214.25,-0.546755952,100
3202,24,79.20200348,1223.25,-0.364340488,100
3203,24,79.25900269,1215,-0.181561971,100
3204,24,78.70999908,1217.75,-0.090450642,100
3205,24,79.01200104,1210.25,0.091291284,100
3206,24,78.34100342,1217.5,-0.090353572,100
3207,24,79.61399841,1219.75,-0.363579912,100
3208,24,78.93699646,1210.25,-0.636778533,100
3209,24,79.2440033,1213,-0.819019647,100
3210,24,79.08599854,1219,-0.81908289,100
3211,24,78.9469986,1215,-0.637438034,100
3212,24,78.89700317,1215.25,-0.547020094,100
3213,24,78.45800018,1210.25,-0.456628188,100
3214,24,78.65899658,1209,-0.274387074,100
3215,24,78.70600128,1212.5,-0.18315828,100
3216,24,78.88500214,1210.5,-0.18315828,100
3217,24,78.09100342,1214.5,-0.091506486,100
3218,24,78.5719986,1210,0,100
3219,24,79.34799957,1212,0.183265396,100
3220,24,78.00499725,1215,0.456493067,100
3221,24,79.14399719,1213.25,0.456493067,100
3222,24,78.96600342,1213.75,0.365312508,100
3223,24,79.0490036,1215.25,0.365312508,100
3224,24,78.87999725,1218.5,0.182047112,100
3225,24,78.78600311,1214.75,-0.09118056,100
3226,24,78.99199677,1213.25,-0.181916428,100
3227,24,78.63800049,1225.75,-0.181026542,100
3228,24,80.06500244,1220.25,0.000124728,100
3229,24,79.41899872,1217.5,0.000124728,100
3230,24,79.56400299,1218.5,0.180932546,100
3231,24,78.90599823,1216,0.540231779,100
3232,24,80.3789978,1216.25,0.720614014,100
3233,24,80.47699738,1221,0.720513802,100
3234,24,79.36100006,1215.75,0.992424144,100
3235,24,79.70999908,1213.5,1.083839362,100
3236,24,79.16600037,1219.25,1.086779622,100
3237,24,79.52700043,1212.25,0.815745067,100
3238,24,79.58699799,1212,0.63469401,100
3239,24,79.57900238,1221.25,0.271692509,100
3240,24,78.70400238,1209.75,-0.181914544,100
3241,24,79.37999725,1219.75,-0.544086334,100
3242,24,79.39900208,1214.75,-0.453868348,100
3243,24,79.42099762,1217.25,-0.453868348,100
3244,24,79.3010025,1215.5,-0.453565117,100
3245,24,79.38600159,1209.5,-0.363025439,100
3246,24,79.22599792,1214.25,-0.272357274,100
3247,24,79.28600311,1221.5,-0.090856074,100
3248,24,79.3769989,1213,-0.090856074,100
3249,24,79.2539978,1215.25,-6.81E-05,100
3250,24,78.8010025,1205.5,0.182492195,100
3251,24,78.89800262,1205.25,0.182492195,100
3252,24,78.10900116,1194.25,-0.000768713,100
3253,24,77.84999847,1193.25,-0.185796676,100
3254,24,77.85199738,1195.5,-0.278099107,100
3255,24,77.80000305,1197.5,-0.461653366,100
3256,24,78.20800018,1205.25,-0.370127982,100
3257,24,78.58999634,1201,-0.186275551,100
3258,24,78.7440033,1211.5,-0.001247588,100
3259,24,78.86000061,1209,8.25E-05,100
3260,24,79.08699799,1214.5,0.001049781,100
3261,24,79.20200348,1221.75,-0.090475603,100
3262,24,79.26499939,1211.75,-0.18184332,100
3263,24,79.40699768,1217.5,-0.18184332,100
3264,24,79.22200012,1213.25,0.091813152,100
3265,24,78.99099731,1212.25,0.457236747,100
3266,24,78.65799713,1213,0.732464514,100
3267,24,78.68900299,1207.5,1.008485387,100
3268,24,78.27200317,1206,1.376301133,100
3269,24,78.23799896,1203.5,1.470346877,100
3270,24,78.36199951,1201,1.565332641,100
3271,24,77.74700165,1211,1.567390735,100
3272,24,78.1230011,1191.25,1.569212143,100
3273,24,77.67299652,1206.25,1.755487104,100
3274,24,77.81099701,1195,1.942080648,100
3275,24,78.12000275,1210.25,2.034812682,100
3276,24,77.27899933,1199,2.124132258,100
3277,24,78.47399902,1209.25,2.029056148,100
3278,24,78.64299774,1223.25,1.474965441,100
3279,24,78.93599701,1213.75,0.920769854,100
3280,24,78.84999847,1227.25,0.458499459,100
3281,24,79.61499786,1223.5,0.091894022,100
3282,24,79.43000031,1220.25,-0.090872149,100
3283,24,79.40399933,1224.25,-0.000152858,100
3284,24,79.33599854,1226,0.090719291,100
3285,24,79.39600372,1215.25,0.00012841,100
3286,24,79.40399933,1219.75,-0.090519496,100
3287,24,79.5530014,1212.75,-0.181307415,100
3288,24,79.30400085,1218,-0.45326776,100
3289,24,79.30500031,1220.25,-0.815524736,100
3290,24,79.59999847,1214.75,-0.996196257,100
3291,24,79.40299988,1224.75,-1.176419532,100
3292,24,79.85299683,1224,-1.627766602,100
3293,24,79.63200378,1226.75,-1.897630751,100
3294,24,79.73799896,1222,-2.167067336,100
3295,24,79.87000275,1218,-2.436534418,100
3296,24,79.7009964,1216.75,-2.705910059,100
3297,24,80.08300018,1227,-2.703684301,100
3298,24,79.84400177,1220.5,-2.791500743,100
3299,24,80.18299866,1226.25,-2.698219208,100
3300,24,80.13700104,1236.75,-2.781553168,100
3301,24,80.33499908,1237.5,-2.686176454,100
3302,24,81.18699646,1236.75,-2.235614216,100
3303,24,80.65799713,1240.25,-1.786300585,100
3304,24,80.51200104,1237.5,-1.247888559,100
3305,24,80.18699646,1230,-0.623825116,100
3306,24,78.50700378,1219.5,-0.087652174,100
3307,24,78.98300171,1214,0.185630575,100
3308,24,78.73300171,1204.25,0.46058687,100
3309,24,77.84400177,1197.5,0.646810045,100
3310,24,77.53900146,1186.5,0.833361326,100
3311,24,77.11399841,1192,0.83549011,100
3312,24,77.26699829,1190.25,0.838209603,100
3313,24,76.85700226,1195.25,0.837933272,100
3314,24,77.43800354,1196,0.835947385,100
3315,24,78.17700195,1203.75,0.833297808,100
3316,24,78.14299774,1211.5,0.923076786,100
3317,24,78.46299744,1205.25,0.919741748,100
3318,24,78.73300171,1215.5,0.917784872,100
3319,24,78.3690033,1210.25,1.099822863,100
3320,24,78.90899658,1212.5,1.190495571,100
3321,24,78.34999847,1220.75,1.19007898,100
3322,24,78.98400116,1214.5,1.189258851,100
3323,24,78.57099915,1216.75,1.279345531,100
3324,24,79.23699951,1217.5,1.187263002,100
3325,24,78.88800049,1212.75,1.095596363,100
3326,24,78.66500092,1217.25,1.278934734,100
3327,24,78.79199982,1211,1.372205324,100
3328,24,78.52799988,1217.75,1.466270524,100
3329,24,78.12400055,1216.5,1.651066206,100
3330,24,78.70999908,1209.75,1.926392323,100
3331,24,78.15699768,1223.75,1.834626836,100
3332,24,78.96800232,1206.5,1.742082783,100
3333,24,78.48500061,1212.5,1.557511853,100
3334,24,78.69799805,1220,1.189460412,100
3335,24,78.94000244,1211,0.821988696,100
3336,24,79.41200256,1226.5,0.638367394,100
3337,24,79.24500275,1222.75,0.364578382,100
3338,24,79.44100189,1221.75,0.181882359,100
3339,24,79.56600189,1227.5,0.000226649,100
3340,24,79.51599884,1225.75,-0.090535525,100
3341,24,79.21700287,1216.25,-0.272310081,100
3342,24,79.27300262,1217.75,-0.181747688,100
3343,24,78.91899872,1212.25,-0.272894198,100
3344,24,78.94799805,1212.25,-0.364542945,100
3345,24,79.04000092,1215,-0.638306504,100
3346,24,78.88200378,1210.25,-0.819859565,100
3347,24,78.91899872,1222,-1.181413897,100
3348,24,79.56500244,1225,-1.360732422,100
3349,24,79.74700165,1238.75,-1.358542716,100
3350,24,79.97799683,1222.5,-1.175062197,100
3351,24,79.86399841,1217.5,-1.174157948,100
3352,24,79.63500214,1216.5,-0.993909983,100
3353,24,79.3769989,1222.5,-0.996351578,100
3354,24,79.47000122,1210.75,-1.180799682,100
3355,24,78.8259964,1213.75,-1.363430164,100
3356,24,79.14399719,1209.25,-1.45685203,100
3357,24,79.14800262,1216.5,-1.458705862,100
3358,24,78.61699677,1223.25,-1.368739829,100
3359,24,78.6230011,1203.5,-1.2780711,100
3360,24,78.80500031,1206,-1.187712025,100
3361,24,78.88400269,1208.25,-1.096552151,100
3362,24,78.8769989,1209,-1.095766064,100
3363,24,78.8219986,1214,-1.004121352,100
3364,24,79.09500122,1205.75,-0.821657618,100
3365,24,78.63300323,1213,-0.730378515,100
3366,24,78.7559967,1211.5,-0.54764096,100
3367,24,79.00900269,1208.75,-0.365266847,100
3368,24,78.8809967,1215,-0.273970961,100
3369,24,78.2539978,1208.5,-0.274019236,100
3370,24,78.36399841,1212,-0.365143409,100
3371,24,78.94200134,1204,-0.456456302,100
3372,24,78.95300293,1204.5,-0.456456302,100
3373,24,78.84200287,1213.25,-0.639215799,100
3374,24,78.76499939,1206.5,-0.729949839,100
3375,24,78.81900024,1218,-0.729245599,100
3376,24,79.18399811,1218.5,-0.728223098,100
3377,24,79.32299805,1216.25,-0.909604831,100
3378,24,79.36100006,1225.5,-0.817360482,100
3379,24,79.41999817,1218.5,-0.725640038,100
3380,24,79.66999817,1215.5,-0.816276779,100
3381,24,79.34799957,1221.5,-0.817227608,100
3382,24,79.28199768,1208.25,-0.72737766,100
3383,24,78.57499695,1211.75,-0.636862511,100
3384,24,78.7480011,1209,-0.454679355,100
3385,24,78.79499817,1204.5,-0.090475386,100
3386,24,78.36299896,1206.5,0.183869021,100
3387,24,78.37599945,1199,0.459272272,100
3388,24,78.31500244,1208.75,0.551143922,100
3389,24,78.31600189,1200.5,0.459516037,100
3390,24,78.42500305,1207.75,0.367644086,100
3391,24,78.4940033,1208.75,0.275743116,100
3392,24,78.65899658,1207.5,0.18315191,100
3393,24,78.4960022,1217.25,0.273551642,100
3394,24,79.25900269,1208,0.364906318,100
3395,24,78.74700165,1222,0.546725481,100
3396,24,78.8809967,1216,0.546725481,100
3397,24,79.51799774,1214,0.455445221,100
3398,24,79.16400146,1228.5,0.273173839,100
3399,24,79.31199646,1223.5,0.181819163,100
3400,24,79.48699951,1218.5,-0.09095451,100
3401,24,79.22100067,1223.5,-0.181739005,100
3402,24,79.09899902,1213.25,-0.272336156,100
3403,24,79.51899719,1218,-0.453366723,100
3404,24,79.42700195,1222,-0.634738172,100
3405,24,79.66200256,1211,-0.906551695,100
3406,24,79.12799835,1213.5,-1.087310068,100
3407,24,79.65100098,1215.25,-1.177955389,100
3408,24,79.44000244,1221.25,-1.178490383,100
3409,24,79.46299744,1215.75,-1.088190791,100
3410,24,79.15799713,1209.5,-0.816789028,100
3411,24,78.95800018,1219.25,-0.636961289,100
3412,24,78.65000153,1210.5,-0.36376943,100
3413,24,78.35700226,1202.75,-0.089808759,100
3414,24,78.25,1205.5,0.186893329,100
3415,24,77.60299683,1199,0.557143981,100
3416,24,77.54399872,1195.75,0.92800118,100
3417,24,77.35900116,1191,1.300504985,100
3418,24,77.40100098,1198,1.487303376,100
3419,24,77.62000275,1192.5,1.766708304,100
3420,24,77.11100006,1199.75,1.857417702,100
3421,24,77.71600342,1193.75,1.854833697,100
3422,24,78.1309967,1204.25,1.573784779,100
3423,24,78.07499695,1211.75,1.47659082,100
3424,24,78.95500183,1211.25,1.193262397,100
3425,24,79.28700256,1223,0.914412493,100
3426,24,79.20999908,1216,0.818805385,100
3427,24,79.47899628,1226.75,0.725768006,100
3428,24,79.68000031,1228.75,0.634041024,100
3429,24,79.67099762,1225.75,0.362231749,100
3430,24,79.84500122,1220.5,0.271487871,100
3431,24,79.97200012,1227.5,9.06E-05,100
3432,24,79.79499817,1216,-0.090276335,100
3433,24,79.41600037,1219.75,-0.271430217,100
3434,24,79.21600342,1219.5,-0.272242562,100
3435,24,79.23300171,1211,-0.453898869,100
3436,24,79.15599823,1217.75,-0.635566664,100
3437,24,79.38500214,1216,-0.635566664,100
3438,24,79.37200165,1228.5,-0.997247975,100
3439,24,79.43099976,1220.5,-1.178471239,100
3440,24,79.66300201,1221.5,-1.178553773,100
3441,24,79.08000183,1218,-1.178588065,100
3442,24,79.38899994,1221.25,-1.360473827,100
3443,24,79.34799957,1213.5,-1.090793714,100
3444,24,78.99299622,1212.25,-0.91031611,100
3445,24,78.48500061,1207.25,-0.728577269,100
3446,24,78.61699677,1202.5,-0.456428825,100
3447,24,78.34400177,1206,-0.181857151,100
3448,24,78.24500275,1193.75,0.093810731,100
3449,24,77.1190033,1204.25,0.370093583,100
3450,24,78.07700348,1196,0.554861271,100
3451,24,77.91699982,1203.5,0.647094532,100
3452,24,77.95500183,1200.75,0.646330708,100
3453,24,78.16999817,1206.5,0.645354622,100
3454,24,78.48500061,1204.25,0.552435471,100
3455,24,78.36100006,1207.75,0.276222607,100
3456,24,78.66799927,1216.25,0.001750258,100
3457,24,78.80400085,1212,-0.09017183,100
3458,24,79.23000336,1226,-0.272181856,100
3459,24,79.88999939,1225.5,-0.454172582,100
3460,24,79.75299835,1222,-0.362727406,100
3461,24,79.73799896,1225.5,-0.180488319,100
3462,24,79.62799835,1214.75,-0.362378674,100
3463,24,79.10099792,1200,-0.272177925,100
3464,24,79.23600006,1210.5,-0.273522317,100
3465,24,78.31999969,1206.75,-0.182077141,100
3466,24,78.83100128,1207.5,-0.182077141,100
3467,24,78.64099884,1204,0.276250937,100
3468,24,77.99199677,1208,0.92139968,100
3469,24,78.28199768,1207.5,1.382323612,100
3470,24,77.96099854,1192.75,1.660306287,100
3471,24,78.01300049,1202.5,2.124513952,100
3472,24,77.90399933,1198.5,2.407118095,100
3473,24,77.1989975,1204,2.134034071,100
3474,24,77.35099792,1194,2.320919393,100
3475,24,77.46099854,1204.5,2.506013408,100
3476,24,77.88500214,1202.75,2.317985425,100
3477,24,77.92500305,1208.75,2.124848001,100
3478,24,78.49500275,1209.25,1.93488756,100
3479,24,78.92299652,1215.25,1.651305207,100
3480,24,79.22799683,1223.75,1.459571927,100
3481,24,79.24900055,1230.5,1.183392246,100
3482,24,79.52100372,1218.25,0.817487803,100
3483,24,79.38200378,1224.75,0.635383524,100
3484,24,79.43099976,1221.5,0.453672776,100
3485,24,79.31999969,1216.75,0.000265374,100
3486,24,79.12400055,1220.5,0.090578991,100
3487,24,79.78399658,1214.5,1.60E-05,100
3488,24,79.66100311,1217.75,-0.181409397,100
3489,24,79.34500122,1221.5,-0.544197936,100
3490,24,79.39700317,1224,-0.906594488,100
3491,24,79.48300171,1224.5,-1.35905347,100
3492,24,79.45200348,1214,-1.720598468,100
3493,24,79.59999847,1213.75,-1.900007134,100
3494,24,79.65399933,1213.5,-2.080685341,100
3495,24,79.97599792,1215,-2.351474657,100
3496,24,79.11100006,1208,-2.439253388,100
3497,24,80.04799652,1220,-2.348043682,100
3498,24,79.97899628,1215.75,-2.349966187,100
3499,24,79.6230011,1212.5,-2.079452208,100
3500,24,79.16100311,1222,-1.720606913,100
3501,24,79.02100372,1193.75,-1.635960733,100
3502,24,78.80500031,1226.5,-1.457498968,100
3503,24,78.88300323,1207.5,-1.550046659,100
3504,24,78.98000336,1211.25,-1.641399439,100
3505,24,79.15599823,1214.5,-1.550258265,100
3506,24,78.84200287,1209.25,-1.458934011,100
3507,24,78.92700195,1213,-1.550876614,100
3508,24,78.76399994,1209.5,-1.370022014,100
3509,24,78.68199921,1209.25,-1.371092206,100
3510,24,78.72399902,1211.75,-1.372155024,100
3511,24,78.65799713,1207.75,-1.19002044,100
3512,24,78.50099945,1207.5,-1.007577082,100
3513,24,78.32900238,1204.75,-0.733127392,100
3514,24,78.30200195,1204,-0.366203814,100
3515,24,77.86399841,1197.5,-0.183616184,100
3516,24,77.9260025,1206.5,-0.091797106,100
3517,24,78.09799957,1200.75,0.000138627,100
3518,24,78.13200378,1201.75,0.000138627,100
3519,24,78.05699921,1207.5,-0.0004591,100
3520,24,78.51499939,1204.25,3.52E-06,100
3521,24,78.28900146,1211,-0.183472024,100
3522,24,78.52100372,1208.25,-0.183472024,100
3523,24,78.44799805,1214,-0.092355363,100
3524,24,78.94400024,1217.25,-0.092881188,100
3525,24,79.09500122,1219.25,0.273141478,100
3526,24,78.61199951,1220.5,0.639003837,100
3527,24,78.94200134,1213.5,0.912020856,100
3528,24,78.96399689,1214.75,1.002744018,100
3529,24,79.26799774,1221.75,0.911435539,100
3530,24,79.11299896,1217.5,0.728049335,100
3531,24,79.23100281,1217.75,0.545662518,100
3532,24,79.34999847,1224.5,0.363134755,100
3533,24,79.3769989,1215.5,0.181294932,100
3534,24,79.75700378,1211.5,0.181294932,100
3535,24,79.03199768,1217.5,0.090489257,100
3536,24,78.81400299,1213.25,-0.000347057,100
3537,24,79.26799774,1222,-0.36259954,100
3538,24,79.25800323,1219.5,-0.633161128,100
3539,24,79.70400238,1217.5,-0.903666813,100
3540,24,79.96399689,1210.75,-1.174846185,100
3541,24,79.73699951,1216.75,-1.446130618,100
3542,24,79.56700134,1213,-1.446240083,100
3543,24,79.4960022,1217.75,-1.630212473,100
3544,24,79.40200043,1217.5,-1.633070617,100
3545,24,79.0019989,1217,-1.726187755,100
3546,24,79.02899933,1209,-1.729215682,100
3547,24,79.08399963,1214.75,-1.731536174,100
3548,24,78.66000366,1211.5,-1.641702365,100
3549,24,78.89299774,1209.5,-1.732607397,100
3550,24,79.04499817,1214,-1.641450234,100
3551,24,79.08000183,1216.5,-1.549239007,100
3552,24,79.08100128,1217.75,-1.456791767,100
3553,24,79.1969986,1216,-1.273426722,100
3554,24,79.26599884,1213,-1.000047357,100
3555,24,79.55599976,1209.5,-0.726908011,100
3556,24,78.87799835,1212,-0.453970563,100
3557,24,78.91400146,1205.25,-0.272224621,100
3558,24,78.61299896,1206.75,0.001046828,100
3559,24,78.20700073,1202,0.276026625,100
3560,24,78.42299652,1202.75,0.460803133,100
3561,24,78.02200317,1204.75,0.830275342,100
3562,24,77.84200287,1199.5,1.01451167,100
3563,24,78.05599976,1205.25,1.198799191,100
3564,24,78.26499939,1200.5,1.381267656,100
3565,24,78.12999725,1207.25,1.561445483,100
3566,24,79.00700378,1206.75,1.466212149,100
3567,24,78.82099915,1209,1.464430809,100
3568,24,78.70600128,1204.5,1.461983541,100
3569,24,79.14099884,1216.5,1.370193474,100
3570,24,78.65200043,1219.75,1.370172675,100
3571,24,78.57099915,1213.75,1.278023536,100
3572,24,79.26599884,1221.75,1.369386328,100
3573,24,78.89800262,1221.5,1.370322961,100
3574,24,78.8710022,1211.75,1.37035966,100
3575,24,78.38400269,1219.75,1.279423228,100
3576,24,78.81800079,1209.75,1.371709972,100
3577,24,78.84799957,1210.5,1.281032886,100
3578,24,78.59999847,1215.5,1.097818891,100
3579,24,78.65599823,1207.5,1.005741684,100
3580,24,78.72299957,1216.75,0.914067892,100
3581,24,78.88800049,1217.75,0.912934643,100
3582,24,79.07299805,1221.5,0.911955812,100
3583,24,79.02799988,1221.25,1.002326277,100
3584,24,79.07299805,1218.25,0.819598088,100
3585,24,79.28199768,1222.5,0.819807244,100
3586,24,78.82099915,1216.75,0.820290286,100
3587,24,78.95899963,1212,0.912282026,100
3588,24,78.86299896,1218.75,0.913765244,100
3589,24,78.71299744,1212.25,1.005223199,100
3590,24,78.36100006,1208.75,1.004005092,100
3591,24,79.08899689,1216.75,0.820978114,100
3592,24,79.75099945,1214.25,0.637894642,100
3593,24,79.01599884,1217.5,0.636488409,100
3594,24,79.10299683,1215,0.636176964,100
3595,24,79.18499756,1215.75,0.637285231,100
3596,24,78.8030014,1218.25,0.72882388,100
3597,24,79.0719986,1213,0.911490434,100
3598,24,78.96299744,1219,0.912193164,100
3599,24,78.85299683,1213,0.821046654,100
3600,24,78.8259964,1209.75,0.912960424,100
3601,24,78.875,1216.75,0.822168237,100
3602,24,78.59600067,1207.75,0.639662077,100
3603,24,78.875,1216,0.639520566,100
3604,24,78.96600342,1216.5,0.822190811,100
3605,24,78.83599854,1211,0.547854412,100
3606,24,78.82499695,1223,0.456408656,100
3607,24,79.27200317,1214.25,0.274743135,100
3608,24,79.48400116,1220.25,0.001809067,100
3609,24,79.74700165,1228,-0.271188959,100
3610,24,79.4980011,1221.5,-0.271188959,100
3611,24,79.92199707,1219.25,-0.453028783,100
3612,24,79.13800049,1217.25,-0.453750112,100
3613,24,79.24299622,1217.25,-0.454711941,100
3614,24,78.72799683,1215.25,-0.455783481,100
3615,24,78.84100342,1212.25,-0.547098185,100
3616,24,78.70999908,1204,-0.547842901,100
3617,24,78.98699951,1209.25,-0.548331086,100
3618,24,78.7480011,1210,-0.548338916,100
3619,24,78.37999725,1211.75,-0.639487104,100
3620,24,79.17700195,1209,-0.639502741,100
3621,24,78.58999634,1209.5,-0.54784055,100
3622,24,79.08000183,1218.5,-0.546901052,100
3623,24,79.29599762,1212.25,-0.455505209,100
3624,24,79.46099854,1221.75,-0.454551009,100
3625,24,78.99700165,1220.5,-0.54382099,100
3626,24,79.59899902,1216.25,-0.634211574,100
3627,24,79.8690033,1218,-0.361247,100
3628,24,78.97299957,1214.75,-0.452453551,100
3629,24,79.04399872,1212,-0.362256664,100
3630,24,78.83999634,1219,-0.273211694,100
3631,24,78.71600342,1212.75,-0.274201294,100
