time[s],VehicleWeight[ton],VehicleSpeed[km/h],EngineSpeed[rpm],grad[%]
1984,22.5,78.75299835,1215,0.456547455
1985,22.5,78.8219986,1212.25,0.913845356
1986,22.5,78.68299866,1216,0.91426018
1987,22.5,78.77899933,1216.5,0.457254922
1988,22.5,78.98799896,1214.5,0.456370942
1989,22.5,78.84400177,1218.5,0.45617432
1990,22.5,78.95200348,1216,0.456287049
1991,22.5,79.12000275,1213.25,0.910980702
1992,22.5,78.76200104,1214.5,0.912068353
1993,22.5,79.5,1218.25,0.454943531
1994,22.5,79.23100281,1220.75,0.453599312
1995,22.5,79.11599731,1219.25,0.454699322
1996,22.5,79.05200195,1214,0
1997,22.5,78.85900116,1213.5,0
1998,22.5,79.06199646,1215.75,0
1999,22.5,78.97399902,1213.25,-0.455594141
2000,22.5,79.23699951,1221,0
2001,22.5,79.15599823,1216,-0.909134553
2002,22.5,79.02799988,1218.75,-0.455159223
2003,22.5,79.27799988,1220.75,-0.454817087
2004,22.5,78.79399872,1211.5,0
2005,22.5,78.90899658,1213,0
2006,22.5,78.98000336,1217,-0.456018302
2007,22.5,78.97200012,1208,-0.455836406
2008,22.5,79.01899719,1211,0
2009,22.5,79.05000305,1208.75,0
2010,22.5,78.80500031,1212.25,-0.456116512
2011,22.5,78.82299805,1218.25,0
2012,22.5,79.0490036,1214,0
2013,22.5,78.96600342,1216.25,0
2014,22.5,78.8010025,1211,0
2015,22.5,78.96700287,1215,0
2016,22.5,78.98699951,1217.5,0.455830637
2017,22.5,78.75800323,1208.5,0.912869154
2018,22.5,78.83399963,1217,0.456877711
2019,22.5,78.76200104,1216.5,0.456857441
2020,22.5,78.80400085,1213.5,0.456953104
2021,22.5,78.6289978,1215,0.457339149
2022,22.5,78.66000366,1209.5,0.91551568
2023,22.5,78.7519989,1212.5,0.45739146
2024,22.5,78.80999756,1212.5,0.45696472
2025,22.5,78.63999939,1209.25,0.457289774
2026,22.5,78.86100006,1216.5,0
2027,22.5,78.96099854,1216.25,0.912423797
2028,22.5,78.71600342,1215.75,0
2029,22.5,78.91799927,1217.5,0.456747303
2030,22.5,78.94000244,1213.75,0.456107849
2031,22.5,79.07800293,1218.25,0
2032,22.5,79.21399689,1221.75,0.909714625
2033,22.5,79.12799835,1210.5,0
2034,22.5,79.08599854,1219.25,0.455081567
2035,22.5,78.8809967,1217.75,0.455784485
2036,22.5,79.18299866,1216,0
2037,22.5,79.17099762,1218.25,-0.454670594
2038,22.5,78.94599915,1214,0
2039,22.5,79.05599976,1212.5,-0.455692169
2040,22.5,79.56500244,1215.25,0.907819124
2041,22.5,79.21299744,1211.25,0
2042,22.5,80.3219986,1218.75,1.353940052
2043,22.5,79.84799957,1223,2.697136034
2044,22.5,79.51000214,1217.75,-0.451814611
2045,22.5,79.31600189,1219,0.906647372
2046,22.5,79.47100067,1215.75,-0.906870064
2047,22.5,79.14900208,1212,0
2048,22.5,79.05500031,1212.75,0
2049,22.5,79.08599854,1213.75,-0.455291633
2050,22.5,79.2480011,1219.25,-0.454736656
2051,22.5,78.86799622,1216,0.455363624
2052,22.5,78.84100342,1209.25,0
2053,22.5,79.0530014,1208.25,-0.912007694
2054,22.5,79.09200287,1210.75,-0.910551553
2055,22.5,79.25299835,1211.75,0.454705062
2056,22.5,79.02500153,1217.25,-0.90979509
2057,22.5,79.13400269,1212.75,-0.455239801
2058,22.5,79.06099701,1219.5,-0.910263785
2059,22.5,79.1230011,1210.75,-0.910335741
2060,22.5,79.08200073,1214.25,-0.455107441
2061,22.5,78.69999695,1207.75,0
2062,22.5,78.91300201,1209.5,0
2063,22.5,78.76399994,1215.25,-0.456631422
2064,22.5,78.69400024,1208,0.457266532
2065,22.5,78.62799835,1209,0
2066,22.5,78.52700043,1210.25,0
2067,22.5,78.72599792,1208,-0.457862644
2068,22.5,78.80200195,1214.25,-0.457054655
2069,22.5,78.95200348,1213,0
2070,22.5,78.93599701,1215.25,-0.912042377
2071,22.5,78.93099976,1216,0.912163721
2072,22.5,79.06099701,1212.75,0
2073,22.5,79.03199768,1211.75,0.455421227
2074,22.5,79.24700165,1219,-0.45488603
2075,22.5,79.03199768,1213,0
2076,22.5,79.18000031,1218.5,0
2077,22.5,79.14399719,1218.25,0
2078,22.5,79.0490036,1216.75,-0.455141967
2079,22.5,79.13800049,1220.5,0
2080,22.5,79.36299896,1215.25,0.454257537
2081,22.5,78.98699951,1215,1.81875421
2082,22.5,79.33200073,1217.5,0.909550837
2083,22.5,78.92700195,1215,0
2084,22.5,79.05200195,1219.75,0
2085,22.5,79.20200348,1215.5,1.36489955
2086,22.5,78.97799683,1208.25,1.365529475
2087,22.5,79.47699738,1214.25,0.454389424
2088,22.5,79.24500275,1213,-0.907250079
2089,22.5,79.2460022,1213.75,-0.908563734
2090,22.5,78.9240036,1219.75,-0.910416273
2091,22.5,79.15599823,1218.75,-2.277327909
2092,22.5,79.29100037,1221.25,-2.272053136
2093,22.5,79.14199829,1216,-2.726706414
2094,22.5,79.08000183,1214,-2.275284093
2095,22.5,79.1230011,1214.75,0
2096,22.5,79.06500244,1216.5,-1.820616734
2097,22.5,79.28199768,1213.5,-0.909390005
2098,22.5,79.19100189,1216.25,-1.81735119
2099,22.5,79.07299805,1211,-2.729609423
2100,22.5,78.97000122,1212.5,-2.277861099
2101,22.5,78.93499756,1208.75,-3.191796024
2102,22.5,79.08300018,1212.75,-1.822575469
2103,22.5,79.18800354,1221,-1.81966197
2104,22.5,78.99900055,1211,-1.365477664
2105,22.5,79.0490036,1211.75,-0.911114721
2106,22.5,78.66100311,1202.75,-0.456531523
2107,22.5,78.27999878,1204.75,0
2108,22.5,77.87599945,1205.75,0.461074761
2109,22.5,78.30599976,1197.75,0.461002382
2110,22.5,78.26899719,1207,0.459840913
2111,22.5,78.22799683,1204,0.460074483
2112,22.5,78.23500061,1209.75,0.920348898
2113,22.5,78.4280014,1210,0.459578233
2114,22.5,78.60700226,1208.5,0.458498245
2115,22.5,78.74099731,1214.5,0.457586203
2116,22.5,78.70700073,1213,0.45729558
2117,22.5,78.59500122,1219,0.915431319
2118,22.5,78.67900085,1219.25,1.373404491
2119,22.5,78.47499847,1203.75,1.374444518
2120,22.5,78.91100311,1219.75,0.457475715
2121,22.5,78.98400116,1214.5,0.912001921
2122,22.5,79.03299713,1213.5,0.91128917
2123,22.5,79.05400085,1216.5,1.366341467
2124,22.5,78.97499847,1214,0.911219965
2125,22.5,78.90899658,1221.25,0.912065515
2126,22.5,78.71800232,1220.25,1.37032015
2127,22.5,78.64600372,1211,0.915079317
2128,22.5,78.73899841,1218.5,1.372427168
2129,22.5,78.7990036,1212.25,0.91406864
2130,22.5,78.71700287,1212,1.371285736
2131,22.5,78.87000275,1220.5,0.913784399
2132,22.5,79.15499878,1214.5,0.911243017
2133,22.5,78.8809967,1218,1.366782423
2134,22.5,79.03500366,1220,0.911872001
2135,22.5,78.86699677,1213,1.367942269
2136,22.5,79.09999847,1219.25,0.91157763
2137,22.5,78.62799835,1218.25,1.369451367
2138,22.5,78.94000244,1214.75,0.913885932
2139,22.5,79.06800079,1215,1.367024558
2140,22.5,78.90000153,1214,0.455790239
2141,22.5,78.89900208,1211.75,1.825104847
2142,22.5,78.84799957,1217.5,0.912848914
2143,22.5,78.89199829,1213.25,0.912898118
2144,22.5,79.01699829,1218.75,0.455960554
2145,22.5,79.01200104,1218,0.455614311
2146,22.5,79.7480011,1217.75,0
2147,22.5,79.80799866,1230.75,-0.45125394
2148,22.5,79.70500183,1227,0
2149,22.5,79.21499634,1216.25,0
2150,22.5,79.125,1210.75,-0.454719435
2151,22.5,78.96800232,1208,-0.455429858
2152,22.5,79.19999695,1215.5,-0.910419174
2153,22.5,79.36000061,1220,-1.362265541
2154,22.5,79.36499786,1208.5,-1.360840793
2155,22.5,79.0719986,1222.5,-1.363323123
2156,22.5,79.43399811,1205.25,-0.9084778
2157,22.5,79.11799622,1210,-0.454111435
2158,22.5,79.10500336,1214.25,-0.910111347
2159,22.5,79.03800201,1204.5,-0.910563062
2160,22.5,79.1989975,1211.75,-0.910030825
2161,22.5,79.08300018,1214.5,-1.81953558
2162,22.5,79.48999786,1208.25,-1.362145229
2163,22.5,79.43699646,1222.5,-2.265191018
2164,22.5,79.59999847,1210.75,-1.81090629
2165,22.5,79.32800293,1212.25,-2.71820511
2166,22.5,79.94799805,1226.25,-2.260227516
2167,22.5,79.98999786,1224.5,-2.701048435
2168,22.5,79.8710022,1221,-1.801563398
2169,22.5,79.63800049,1233.75,-1.805547584
2170,22.5,79.90499878,1213,-1.353863559
2171,22.5,78.91100311,1214,-1.360061015
2172,22.5,79.10500336,1205.25,-0.455651774
2173,22.5,78.34600067,1199.5,-0.45728685
2174,22.5,77.40100098,1197.75,0.46228995
2175,22.5,77.69100189,1188.75,-0.464242335
2176,22.5,77.43299866,1196,0.464146575
2177,22.5,77.53399658,1192.5,0.464616827
2178,22.5,77.7519989,1201,0.927315942
2179,22.5,78.13800049,1200,0
2180,22.5,78.21499634,1207,0.4604982
2181,22.5,78.19000244,1211.5,0
2182,22.5,78.50099945,1205.25,0.459504839
2183,22.5,78.94300079,1214,0
2184,22.5,78.6740036,1211,0.456805241
2185,22.5,79.30699921,1216,0
2186,22.5,79.01399994,1217,0.454765356
2187,22.5,79.22399902,1217,0.455012539
2188,22.5,79.3259964,1224,0.45411716
2189,22.5,79.44799805,1217.75,0.453476489
2190,22.5,79.14099884,1218.5,0
2191,22.5,79.26799774,1217.75,0
2192,22.5,79.18599701,1209,0
2193,22.5,79.05500031,1214.75,0.455003917
2194,22.5,78.99299622,1204.25,0
2195,22.5,78.85399628,1212,0.456130994
2196,22.5,78.90699768,1206,0
2197,22.5,78.59899902,1201,0
2198,22.5,78.71499634,1207.25,0
2199,22.5,78.90399933,1213.5,0.456799469
2200,22.5,78.95500183,1212.75,0.456104961
2201,22.5,78.89399719,1215.75,0.456133862
2202,22.5,79.15000153,1216.25,0.45557107
2203,22.5,78.98200226,1220,0.45530888
2204,22.5,78.9489975,1219,0.455897029
2205,22.5,79.02100372,1209.25,0.911568944
2206,22.5,79.39700317,1211.25,0.454495515
2207,22.5,79.03500366,1210.5,0
2208,22.5,79.04599762,1210,0.455455779
2209,22.5,79.01200104,1221.5,0.455530718
2210,22.5,79.08300018,1212,0
2211,22.5,79.18199921,1209.75,0.454934912
2212,22.5,79.05000305,1221,0
2213,22.5,78.91899872,1207.75,0.455787356
2214,22.5,78.96600342,1217,0
2215,22.5,78.84200287,1221,0.456252349
2216,22.5,79.05599976,1205,0
2217,22.5,78.71299744,1221.25,0.456356489
2218,22.5,78.97399902,1209.75,0
2219,22.5,78.94999695,1209,0.455917248
2220,22.5,78.61399841,1220.75,0.456958923
2221,22.5,79.08599854,1209.25,0
2222,22.5,78.92099762,1214.75,-0.911355514
2223,22.5,78.93699646,1219,-0.456099205
2224,22.5,78.98100281,1213,-0.455934561
2225,22.5,78.62999725,1216.5,0
2226,22.5,78.36699677,1213.5,0
2227,22.5,78.76999664,1217,0.458200657
2228,22.5,79.0039978,1218.25,0
2229,22.5,79.18499756,1212.75,-0.455153492
2230,22.5,79.24900055,1218.25,-0.454449641
2231,22.5,79.63300323,1221,-1.812664239
2232,22.5,79.03600311,1216.25,-1.815097561
2233,22.5,78.95600128,1223.5,-1.367162988
2234,22.5,79.42900085,1213.25,-0.909171811
2235,22.5,78.88800049,1216.75,-0.909570962
2236,22.5,78.95800018,1209.25,0
2237,22.5,78.84999847,1209.75,0
2238,22.5,78.97599792,1209.25,-0.456200342
2239,22.5,78.9960022,1214.25,0
2240,22.5,78.82099915,1208,0
2241,22.5,78.7559967,1210.5,0.456921223
2242,22.5,79.03800201,1210.25,0
2243,22.5,78.90200043,1211.75,0
2244,22.5,78.75,1215.25,-0.456703838
2245,22.5,78.92900085,1212,-0.456625633
2246,22.5,78.80699921,1212.75,0
2247,22.5,78.91100311,1213,0
2248,22.5,79.17299652,1215,-0.455447141
2249,22.5,79.11499786,1219.25,0
2250,22.5,79.18699646,1216.5,-0.454828595
2251,22.5,79.40599823,1217.25,0
2252,22.5,79.30200195,1218.5,-0.453665055
2253,22.5,78.89800262,1210.5,0
2254,22.5,79.07800293,1216.25,-0.911534297
2255,22.5,78.95400238,1215.25,0.455605644
2256,22.5,78.8690033,1208.75,0
2257,22.5,78.6230011,1211.25,-0.457167803
2258,22.5,78.5039978,1208.5,0
2259,22.5,78.65100098,1209,0
2260,22.5,78.62000275,1210.25,0.457810225
2261,22.5,78.62799835,1208.5,0
2262,22.5,78.6780014,1212.25,0
2263,22.5,78.8219986,1207.5,0
2264,22.5,78.50299835,1215.75,0.457653107
2265,22.5,78.63800049,1216.25,0.458188978
2266,22.5,79.01000214,1211.25,-0.456715419
2267,22.5,78.97200012,1219.75,0.455749849
2268,22.5,79.00700378,1215.75,0.455758498
2269,22.5,79.14499664,1219.75,0.455251311
2270,22.5,79.21099854,1220.25,0
2271,22.5,79.26399994,1213,0
2272,22.5,79.05200195,1220.5,0.909576704
2273,22.5,79.13400269,1214.5,0.455162097
2274,22.5,78.90499878,1210.25,0.911162295
2275,22.5,78.94499969,1218.5,0
2276,22.5,78.83899689,1215.25,-0.456313106
2277,22.5,78.76799774,1216,0
2278,22.5,78.96600342,1214.5,0
2279,22.5,78.86199951,1211,-0.456194543
2280,22.5,79.08499908,1214.5,-0.45585085
2281,22.5,78.81900024,1214.25,-0.455974984
2282,22.5,79.00099945,1213.75,0.456217677
2283,22.5,79.04399872,1223,-0.455568189
2284,22.5,78.90399933,1212.25,0.455847966
2285,22.5,79.03800201,1221.75,0.455865273
2286,22.5,78.93099976,1214.75,0.455787356
2287,22.5,79.01699829,1214.5,1.367535236
2288,22.5,79.18499756,1216.25,0.910232178
2289,22.5,79.08799744,1212.75,0.909815216
2290,22.5,78.89499664,1221.75,0
2291,22.5,79.05500031,1212.5,0
2292,22.5,78.90100098,1215.75,0
2293,22.5,78.87999725,1217.25,0
2294,22.5,79.15000153,1215,0.455611429
2295,22.5,78.9980011,1207.75,0
2296,22.5,78.9509964,1212.5,0
2297,22.5,78.88500214,1216.75,0
2298,22.5,79.1230011,1215.75,0
2299,22.5,78.71800232,1215,0.456156968
2300,22.5,79.08699799,1211,0
2301,22.5,78.94000244,1214.25,-0.455620074
2302,22.5,78.99500275,1214.5,0
2303,22.5,79.03900146,1211.25,0.455599882
2304,22.5,78.89800262,1221.75,0.455879697
2305,22.5,79.34500122,1214,-0.454998147
2306,22.5,79.3710022,1222.25,-0.453642179
2307,22.5,79.77999878,1228.75,-0.904804534
2308,22.5,79.66200256,1219.25,-0.903144579
2309,22.5,79.83899689,1217,-1.805629604
2310,22.5,80.03099823,1221,-2.25182968
2311,22.5,79.83000183,1213.5,-1.801571955
2312,22.5,79.86199951,1222.75,-2.254335302
2313,22.5,80.2539978,1234.25,-2.24836997
2314,22.5,80.38500214,1229.75,-2.241049808
2315,22.5,80.76899719,1242,-2.233888091
2316,22.5,80.4509964,1240.75,-2.679570095
2317,22.5,81,1238,-2.229778744
2318,22.5,81.26499939,1239.75,-2.662309132
2319,22.5,81.21099854,1243.5,-2.215711887
2320,22.5,81.06800079,1247.75,-2.218401651
2321,22.5,81.6210022,1232.5,-1.327687384
2322,22.5,80.56600189,1239.5,-1.331796823
2323,22.5,80.29000092,1224,0.447607005
2324,22.5,79.76599884,1225.75,0.449839992
2325,22.5,78.9960022,1216.5,0.453510746
2326,22.5,78.45600128,1214.25,1.371847497
2327,22.5,77.65399933,1208.25,1.844851228
2328,22.5,77.44300079,1193,1.392677722
2329,22.5,77.33599854,1190,1.86071578
2330,22.5,77.26999664,1214,0.931398961
2331,22.5,77.4240036,1200.5,0.930873511
2332,22.5,78.1289978,1208.25,0
2333,22.5,78.1740036,1206.5,0
2334,22.5,78.91699982,1213,0.458330446
2335,22.5,79.0530014,1216.5,1.367349086
2336,22.5,79.17199707,1220,0
2337,22.5,79.25299835,1220.25,1.36342208
2338,22.5,79.23300171,1221.25,0.454296213
2339,22.5,79.10399628,1213.25,0.909456091
2340,22.5,79.23899841,1214,0.454706504
2341,22.5,79.01599884,1210,0.454963665
2342,22.5,78.51300049,1212.75,0
2343,22.5,78.55400085,1209.75,0.916805325
2344,22.5,78.38999939,1210.75,0.917523849
2345,22.5,78.50800323,1209.5,0.917792839
2346,22.5,78.91500092,1215.75,1.372100208
2347,22.5,78.85299683,1208.25,0.456368051
2348,22.5,78.93800354,1217.5,0.912598709
2349,22.5,79.16699982,1229.5,1.366181539
2350,22.5,79.2440033,1216,0
2351,22.5,79.31099701,1220.75,0
2352,22.5,79.21700287,1216,-0.454180168
2353,22.5,79.26999664,1219.5,0
2354,22.5,79.1760025,1202,0.45441522
2355,22.5,78.96099854,1217.25,0.455298818
2356,22.5,79.07299805,1211.25,-0.455595575
2357,22.5,78.90599823,1212,0.455754191
2358,22.5,78.72899628,1210.25,-0.456748768
2359,22.5,78.7480011,1212,0.457207026
2360,22.5,78.80999756,1212,0
2361,22.5,78.86199951,1213.5,0.456645916
2362,22.5,79.06199646,1216.75,0
2363,22.5,78.97499847,1207.25,0.45559126
2364,22.5,78.94499969,1216.25,0
2365,22.5,79.08200073,1215,0
2366,22.5,79.34100342,1216.5,0
2367,22.5,79.32800293,1220.75,0
2368,22.5,79.1740036,1221,0
2369,22.5,79.25099945,1218.25,0
2370,22.5,79.15599823,1217.75,0
2371,22.5,79.02600098,1209.25,0
2372,22.5,79.02899933,1216,0
2373,22.5,78.8259964,1217,0.456116534
2374,22.5,78.8259964,1210,-0.45670386
2375,22.5,79.28800201,1212.75,0.455369381
2376,22.5,78.85800171,1212.5,0
2377,22.5,78.77700043,1214.5,0.456744407
2378,22.5,79.15100098,1217,0
2379,22.5,79.20500183,1207.75,0
2380,22.5,79.15699768,1218.5,0.454656255
2381,22.5,78.88600159,1210.25,0
2382,22.5,78.89900208,1214.5,0
2383,22.5,79.15799713,1222.5,0
2384,22.5,78.80000305,1214,0
2385,22.5,79.08599854,1213.75,0
2386,22.5,79.08599854,1214.75,0
2387,22.5,78.87599945,1213.5,0
2388,22.5,78.95800018,1218,-0.45617721
2389,22.5,79.11299896,1210,-0.455484599
2390,22.5,79.29699707,1212.25,-0.909036998
2391,22.5,79.02400208,1216.25,0
2392,22.5,79.12000275,1212.75,0
2393,22.5,78.8710022,1211.5,0.455723879
2394,22.5,78.99099731,1216.5,0
2395,22.5,79.03500366,1212.25,0
2396,22.5,78.97000122,1217,0
2397,22.5,79.08200073,1209,0.455548001
2398,22.5,79.08100128,1212.75,-0.455228294
2399,22.5,79.18399811,1223,0.454934912
2400,22.5,78.77799988,1214,-0.455807565
2401,22.5,78.8219986,1214,-0.456854532
2402,22.5,78.88999939,1215.25,0
2403,22.5,78.98899841,1217.5,0
2404,22.5,79.30000305,1220,0
2405,22.5,78.99299622,1216,0
2406,22.5,79.23500061,1216.25,0
2407,22.5,79.27600098,1215.75,0.454228873
2408,22.5,79.09799957,1212.5,0.909234967
2409,22.5,79.06700134,1214.75,0
2410,22.5,79.19400024,1219,0.454946404
2411,22.5,79.28800201,1213.5,0.454311989
2412,22.5,79.21700287,1214.75,0.454246058
2413,22.5,79.03700256,1217.75,0
2414,22.5,78.86399841,1210.5,0.911958622
2415,22.5,79.10900116,1215.5,0.455775821
2416,22.5,78.83100128,1214,0.911742085
2417,22.5,78.99199677,1217.5,0.456209009
2418,22.5,79.09500122,1213.25,0
2419,22.5,78.76699829,1215.5,0
2420,22.5,79.02999878,1218.5,0
2421,22.5,78.94200134,1220.25,0
2422,22.5,79.04199982,1214,-0.455744082
2423,22.5,79.0019989,1221.25,-0.91114214
2424,22.5,79.12000275,1209.25,0.910692666
2425,22.5,78.90299988,1216.5,0
2426,22.5,78.83499908,1217.75,0
2427,22.5,78.93000031,1211.25,0.456376724
2428,22.5,79.02899933,1218,0
2429,22.5,79.11699677,1211,0
2430,22.5,79.07700348,1220.75,0.455130444
2431,22.5,79.15000153,1224.25,0
2432,22.5,79.30799866,1212,0
2433,22.5,79.24299622,1215.5,0.908228594
2434,22.5,79.12400055,1221.5,0.454641908
2435,22.5,79.11699677,1215.75,0
2436,22.5,78.92299652,1218.25,-0.455582616
2437,22.5,79.01699829,1216,0
2438,22.5,79.01599884,1214.5,-0.455602785
2439,22.5,79.11499786,1215.75,0.455320431
2440,22.5,79.01899719,1210.5,0
2441,22.5,79.01999664,1214,0
2442,22.5,78.92900085,1216.5,0
2443,22.5,78.89499664,1213.25,0
2444,22.5,78.9960022,1213.5,0.456012528
2445,22.5,78.98600006,1218.25,0
2446,22.5,79.12200165,1218.25,-0.455386652
2447,22.5,79.33599854,1216.5,-0.454380804
2448,22.5,79.07700348,1213.25,-0.454509874
2449,22.5,79.18000031,1219.75,-0.454949253
2450,22.5,79.31700134,1212.25,-0.908537989
2451,22.5,79.12799835,1213.5,-0.908836173
2452,22.5,79.01799774,1219.5,0
2453,22.5,78.68299866,1210,-0.45655327
2454,22.5,78.91799927,1217.25,-0.91370327
2455,22.5,79.20500183,1219.5,0
2456,22.5,78.60299683,1211.25,-0.456252371
2457,22.5,78.75499725,1215,0
2458,22.5,78.90200043,1208.25,-0.456689361
2459,22.5,78.6989975,1209.75,-0.456842955
2460,22.5,79.29299927,1217.25,-0.455721018
2461,22.5,78.63999939,1211.75,-0.455891259
2462,22.5,78.97299957,1220.25,-0.456816849
2463,22.5,78.95200348,1215,0
2464,22.5,78.8789978,1211.25,0
2465,22.5,79.03099823,1215,-0.455953337
2466,22.5,78.81199646,1208.5,0
2467,22.5,78.43699646,1210,0
2468,22.5,78.53900146,1214.75,0.458666233
2469,22.5,78.41799927,1204.5,0
2470,22.5,78.61299896,1209.25,0.45850994
2471,22.5,78.18299866,1203.25,0.45919714
2472,22.5,78.41100311,1209.25,0.919570211
2473,22.5,77.9940033,1207.5,0.92069014
2474,22.5,78.15899658,1208,0.461087995
2475,22.5,78.19499969,1218,0.460495256
2476,22.5,78.82900238,1208.5,0
2477,22.5,79.76599884,1215.75,0.453979665
2478,22.5,78.87799835,1218.75,0
2479,22.5,79.11000061,1218.5,0.45573255
2480,22.5,79.31300354,1224.25,-0.454481178
2481,22.5,79.51499939,1217.75,-0.453313674
2482,22.5,79.33699799,1218.5,-0.453253814
2483,22.5,79.64199829,1211.75,-0.452891736
2484,22.5,79.12200165,1215.75,-0.453505037
2485,22.5,79.0510025,1214.25,-0.455199508
2486,22.5,79.13899994,1215.5,-0.455141946
2487,22.5,79.3219986,1207.75,-0.454372207
2488,22.5,78.82299805,1215.75,-0.455280123
2489,22.5,79.06400299,1212.25,0
2490,22.5,78.80999756,1214.75,-0.456061627
2491,22.5,78.86100006,1217.75,-0.456644473
2492,22.5,78.81900024,1209.75,-0.456622739
2493,22.5,78.88600159,1211.75,0
2494,22.5,79.02200317,1217.25,0
2495,22.5,79.22200012,1214.25,0
2496,22.5,79.18299866,1217.75,0
2497,22.5,79.0759964,1215,0
2498,22.5,79.4469986,1219,-0.454190192
2499,22.5,79.10399628,1221.75,-0.454114297
2500,22.5,79.04100037,1211.25,-0.455280123
2501,22.5,78.89499664,1216.5,-0.455878273
2502,22.5,79.04100037,1213,0
2503,22.5,78.91300201,1210.25,0
2504,22.5,78.79199982,1212,-0.456550349
2505,22.5,78.90299988,1212.75,0
2506,22.5,78.89199829,1215.75,-0.456285627
2507,22.5,79.11699677,1220,-0.455671992
2508,22.5,78.99299622,1212.25,-0.455380917
2509,22.5,79.14099884,1216.75,-0.455307472
2510,22.5,79.09600067,1215.5,-0.455015412
2511,22.5,78.77799988,1214.5,0
2512,22.5,79.16100311,1218.75,-0.455869597
2513,22.5,79.09799957,1218,0
2514,22.5,79.09500122,1219.75,0
2515,22.5,79.0059967,1217.5,0
2516,22.5,78.93800354,1210.75,0.455855173
2517,22.5,79.01799774,1217.75,-0.455820539
